"deal_id","stage_id","stage_name","deal_updated_ts"
574335,2,Qualified lead,2024-06-29 13:35:28.000
574335,3,Needs Assessment,2024-07-13 13:35:28.000
574335,8,Follow-up/Customer Success,2024-08-09 13:35:28.000
574335,9,Renewal/Expansion,2024-08-19 13:35:28.000
574373,1,Lead Generation,2024-08-14 20:23:47.000
574373,2,Qualified lead,2024-09-10 20:23:47.000
574373,4,Proposal/Quote Preparation,2024-09-17 20:23:47.000
574720,1,Lead Generation,2024-08-20 18:37:27.000
574720,3,Needs Assessment,2024-09-17 18:37:27.000
574720,5,Negotiation,2024-09-30 18:37:27.000
574720,6,Closing,2024-10-30 18:37:27.000
574720,9,Renewal/Expansion,2024-11-03 18:37:27.000
574737,1,Lead Generation,2024-04-27 04:55:02.000
574737,2,Qualified lead,2024-05-24 04:55:02.000
574737,3,Needs Assessment,2024-06-07 04:55:02.000
574737,8,Follow-up/Customer Success,2024-06-28 04:55:02.000
574908,1,Lead Generation,2024-06-14 12:17:23.000
574908,2,Qualified lead,2024-07-01 12:17:23.000
574908,3,Needs Assessment,2024-07-20 12:17:23.000
574908,5,Negotiation,2024-08-06 12:17:23.000
574908,7,Implementation/Onboarding,2024-08-21 12:17:23.000
574908,8,Follow-up/Customer Success,2024-08-30 12:17:23.000
574908,9,Renewal/Expansion,2024-09-07 12:17:23.000
575152,1,Lead Generation,2024-07-11 06:26:50.000
575152,2,Qualified lead,2024-07-14 06:26:50.000
575152,3,Needs Assessment,2024-07-23 06:26:50.000
575152,4,Proposal/Quote Preparation,2024-07-26 06:26:50.000
575518,1,Lead Generation,2024-06-25 01:07:57.000
575518,2,Qualified lead,2024-07-05 01:07:57.000
575518,3,Needs Assessment,2024-07-28 01:07:57.000
575518,4,Proposal/Quote Preparation,2024-08-11 01:07:57.000
575518,5,Negotiation,2024-09-05 01:07:57.000
575527,1,Lead Generation,2024-05-06 01:56:54.000
575527,2,Qualified lead,2024-05-11 01:56:54.000
575527,3,Needs Assessment,2024-06-07 01:56:54.000
575527,4,Proposal/Quote Preparation,2024-06-24 01:56:54.000
575527,5,Negotiation,2024-07-08 01:56:54.000
575527,7,Implementation/Onboarding,2024-07-15 01:56:54.000
575527,8,Follow-up/Customer Success,2024-07-28 01:56:54.000
575779,1,Lead Generation,2024-05-19 10:13:38.000
575779,2,Qualified lead,2024-06-17 10:13:38.000
575779,3,Needs Assessment,2024-07-10 10:13:38.000
575779,4,Proposal/Quote Preparation,2024-07-18 10:13:38.000
575779,5,Negotiation,2024-08-10 10:13:38.000
575779,6,Closing,2024-08-13 10:13:38.000
575929,1,Lead Generation,2024-02-12 06:19:56.000
575929,4,Proposal/Quote Preparation,2024-02-24 06:19:56.000
575929,5,Negotiation,2024-03-13 06:19:56.000
575929,6,Closing,2024-04-12 06:19:56.000
576455,1,Lead Generation,2024-11-03 22:27:20.000
576455,2,Qualified lead,2024-11-18 22:27:20.000
576455,3,Needs Assessment,2024-11-19 22:27:20.000
576455,4,Proposal/Quote Preparation,2024-11-24 22:27:20.000
576455,6,Closing,2024-12-16 22:27:20.000
576675,1,Lead Generation,2024-08-28 18:25:33.000
576675,4,Proposal/Quote Preparation,2024-09-13 18:25:33.000
576675,5,Negotiation,2024-09-23 18:25:33.000
576675,6,Closing,2024-10-06 18:25:33.000
576857,1,Lead Generation,2024-06-16 20:32:49.000
576857,2,Qualified lead,2024-06-30 20:32:49.000
576857,3,Needs Assessment,2024-07-21 20:32:49.000
576960,1,Lead Generation,2024-05-02 04:00:56.000
576960,3,Needs Assessment,2024-05-28 04:00:56.000
576960,4,Proposal/Quote Preparation,2024-05-31 04:00:56.000
576960,5,Negotiation,2024-06-10 04:00:56.000
576960,8,Follow-up/Customer Success,2024-06-12 04:00:56.000
577283,1,Lead Generation,2024-01-28 01:49:40.000
577283,2,Qualified lead,2024-02-09 01:49:40.000
577283,4,Proposal/Quote Preparation,2024-02-15 01:49:40.000
577283,5,Negotiation,2024-02-28 01:49:40.000
577283,8,Follow-up/Customer Success,2024-03-28 01:49:40.000
578353,1,Lead Generation,2024-03-29 22:39:42.000
578353,2,Qualified lead,2024-04-01 22:39:42.000
578353,7,Implementation/Onboarding,2024-04-02 22:39:42.000
578353,8,Follow-up/Customer Success,2024-04-27 22:39:42.000
578378,1,Lead Generation,2024-03-23 18:10:46.000
578378,8,Follow-up/Customer Success,2024-04-15 18:10:46.000
578378,9,Renewal/Expansion,2024-05-02 18:10:46.000
578823,1,Lead Generation,2024-03-24 10:00:49.000
578823,4,Proposal/Quote Preparation,2024-03-27 10:00:49.000
579579,1,Lead Generation,2024-03-19 21:32:52.000
579579,3,Needs Assessment,2024-03-25 21:32:52.000
579579,5,Negotiation,2024-04-21 21:32:52.000
579579,7,Implementation/Onboarding,2024-05-19 21:32:52.000
579579,8,Follow-up/Customer Success,2024-05-29 21:32:52.000
579714,1,Lead Generation,2024-06-23 05:58:25.000
579714,2,Qualified lead,2024-07-21 05:58:25.000
579714,4,Proposal/Quote Preparation,2024-08-07 05:58:25.000
579714,8,Follow-up/Customer Success,2024-08-16 05:58:25.000
579822,1,Lead Generation,2024-07-07 19:21:45.000
579822,3,Needs Assessment,2024-08-02 19:21:45.000
579822,5,Negotiation,2024-08-21 19:21:45.000
579822,6,Closing,2024-09-11 19:21:45.000
580058,1,Lead Generation,2024-09-12 20:58:17.000
580058,2,Qualified lead,2024-09-26 20:58:17.000
580058,3,Needs Assessment,2024-09-28 20:58:17.000
580058,4,Proposal/Quote Preparation,2024-10-18 20:58:17.000
580058,5,Negotiation,2024-11-13 20:58:17.000
580058,7,Implementation/Onboarding,2024-11-23 20:58:17.000
580092,1,Lead Generation,2024-02-29 16:55:29.000
580092,2,Qualified lead,2024-03-05 16:55:29.000
580092,3,Needs Assessment,2024-03-21 16:55:29.000
580092,5,Negotiation,2024-04-19 16:55:29.000
580092,9,Renewal/Expansion,2024-04-25 16:55:29.000
580434,1,Lead Generation,2024-09-08 17:09:07.000
580434,2,Qualified lead,2024-09-10 17:09:07.000
580434,3,Needs Assessment,2024-10-09 17:09:07.000
580434,7,Implementation/Onboarding,2024-10-29 17:09:07.000
580434,8,Follow-up/Customer Success,2024-11-26 17:09:07.000
581724,1,Lead Generation,2024-06-21 11:44:00.000
581724,2,Qualified lead,2024-07-12 11:44:00.000
581724,3,Needs Assessment,2024-08-01 11:44:00.000
581724,4,Proposal/Quote Preparation,2024-08-18 11:44:00.000
581724,5,Negotiation,2024-09-01 11:44:00.000
581724,9,Renewal/Expansion,2024-09-19 11:44:00.000
582576,1,Lead Generation,2024-05-21 16:27:55.000
582576,2,Qualified lead,2024-05-29 16:27:55.000
582576,3,Needs Assessment,2024-05-30 16:27:55.000
582576,5,Negotiation,2024-06-22 16:27:55.000
582576,6,Closing,2024-07-09 16:27:55.000
582576,8,Follow-up/Customer Success,2024-08-01 16:27:55.000
584573,1,Lead Generation,2024-02-17 06:39:22.000
584573,2,Qualified lead,2024-02-20 06:39:22.000
584573,4,Proposal/Quote Preparation,2024-02-24 06:39:22.000
584843,1,Lead Generation,2024-06-20 03:50:53.000
584843,4,Proposal/Quote Preparation,2024-06-21 03:50:53.000
584843,5,Negotiation,2024-07-15 03:50:53.000
584843,7,Implementation/Onboarding,2024-07-31 03:50:53.000
584843,8,Follow-up/Customer Success,2024-08-27 03:50:53.000
584898,1,Lead Generation,2024-06-21 04:34:41.000
584898,2,Qualified lead,2024-07-15 04:34:41.000
584898,4,Proposal/Quote Preparation,2024-07-26 04:34:41.000
585968,1,Lead Generation,2024-04-23 16:19:26.000
585968,2,Qualified lead,2024-05-10 16:19:26.000
585968,3,Needs Assessment,2024-05-11 16:19:26.000
585968,5,Negotiation,2024-05-22 16:19:26.000
585968,6,Closing,2024-06-10 16:19:26.000
587833,1,Lead Generation,2024-07-09 07:28:24.000
587833,3,Needs Assessment,2024-07-20 07:28:24.000
587833,5,Negotiation,2024-08-10 07:28:24.000
587833,6,Closing,2024-08-12 07:28:24.000
588683,1,Lead Generation,2024-04-23 21:48:49.000
588683,2,Qualified lead,2024-05-19 21:48:49.000
588683,3,Needs Assessment,2024-05-30 21:48:49.000
588683,5,Negotiation,2024-06-08 21:48:49.000
588683,6,Closing,2024-07-01 21:48:49.000
588683,7,Implementation/Onboarding,2024-07-16 21:48:49.000
588911,1,Lead Generation,2024-08-15 13:22:14.000
588911,4,Proposal/Quote Preparation,2024-09-09 13:22:14.000
588911,8,Follow-up/Customer Success,2024-09-27 13:22:14.000
589226,1,Lead Generation,2024-07-12 11:37:48.000
589226,2,Qualified lead,2024-07-20 11:37:48.000
589226,5,Negotiation,2024-07-21 11:37:48.000
589419,1,Lead Generation,2024-08-02 10:34:14.000
589419,2,Qualified lead,2024-08-27 10:34:14.000
589419,3,Needs Assessment,2024-09-17 10:34:14.000
589419,6,Closing,2024-09-26 10:34:14.000
589419,8,Follow-up/Customer Success,2024-09-30 10:34:14.000
589419,9,Renewal/Expansion,2024-10-06 10:34:14.000
589484,1,Lead Generation,2024-07-02 21:07:02.000
589484,2,Qualified lead,2024-07-20 21:07:02.000
589484,3,Needs Assessment,2024-08-04 21:07:02.000
589484,6,Closing,2024-08-23 21:07:02.000
590050,1,Lead Generation,2024-01-26 07:48:13.000
590050,2,Qualified lead,2024-02-09 07:48:13.000
590050,3,Needs Assessment,2024-02-28 07:48:13.000
590050,8,Follow-up/Customer Success,2024-03-07 07:48:13.000
590102,1,Lead Generation,2024-01-19 13:50:29.000
590102,2,Qualified lead,2024-02-14 13:50:29.000
590102,3,Needs Assessment,2024-03-10 13:50:29.000
590102,5,Negotiation,2024-03-25 13:50:29.000
590102,6,Closing,2024-04-18 13:50:29.000
590204,1,Lead Generation,2024-07-01 20:39:25.000
590204,2,Qualified lead,2024-07-08 20:39:25.000
590204,3,Needs Assessment,2024-08-07 20:39:25.000
590204,7,Implementation/Onboarding,2024-08-15 20:39:25.000
590257,1,Lead Generation,2024-01-24 03:43:42.000
590257,2,Qualified lead,2024-01-30 03:43:42.000
590257,3,Needs Assessment,2024-02-04 03:43:42.000
590257,4,Proposal/Quote Preparation,2024-02-22 03:43:42.000
590257,5,Negotiation,2024-03-23 03:43:42.000
592105,1,Lead Generation,2024-03-22 08:10:29.000
592105,2,Qualified lead,2024-04-20 08:10:29.000
592105,3,Needs Assessment,2024-04-27 08:10:29.000
592105,4,Proposal/Quote Preparation,2024-05-02 08:10:29.000
592105,5,Negotiation,2024-05-22 08:10:29.000
592105,6,Closing,2024-06-12 08:10:29.000
592105,9,Renewal/Expansion,2024-07-11 08:10:29.000
592109,1,Lead Generation,2024-07-11 17:20:38.000
592109,2,Qualified lead,2024-07-21 17:20:38.000
592109,3,Needs Assessment,2024-08-02 17:20:38.000
592109,7,Implementation/Onboarding,2024-08-31 17:20:38.000
592109,8,Follow-up/Customer Success,2024-09-06 17:20:38.000
592284,1,Lead Generation,2024-03-27 03:20:25.000
592284,3,Needs Assessment,2024-03-28 03:20:25.000
592284,4,Proposal/Quote Preparation,2024-04-16 03:20:25.000
592295,1,Lead Generation,2024-02-07 22:01:53.000
592295,2,Qualified lead,2024-02-20 22:01:53.000
592295,5,Negotiation,2024-03-17 22:01:53.000
592295,6,Closing,2024-04-04 22:01:53.000
592762,1,Lead Generation,2024-02-06 18:20:42.000
592762,3,Needs Assessment,2024-03-03 18:20:42.000
592762,4,Proposal/Quote Preparation,2024-03-10 18:20:42.000
592762,5,Negotiation,2024-04-02 18:20:42.000
592762,6,Closing,2024-04-04 18:20:42.000
592762,8,Follow-up/Customer Success,2024-04-29 18:20:42.000
593118,1,Lead Generation,2024-03-22 19:57:50.000
593118,2,Qualified lead,2024-03-28 19:57:50.000
593118,5,Negotiation,2024-04-20 19:57:50.000
593524,1,Lead Generation,2024-08-04 23:51:45.000
593524,3,Needs Assessment,2024-08-31 23:51:45.000
594191,1,Lead Generation,2024-06-14 14:02:28.000
594191,3,Needs Assessment,2024-06-27 14:02:28.000
594191,4,Proposal/Quote Preparation,2024-07-25 14:02:28.000
594191,7,Implementation/Onboarding,2024-08-19 14:02:28.000
595070,1,Lead Generation,2024-04-29 12:58:37.000
595070,5,Negotiation,2024-04-30 12:58:37.000
595588,1,Lead Generation,2024-09-28 15:05:25.000
595588,2,Qualified lead,2024-10-11 15:05:25.000
595588,5,Negotiation,2024-11-05 15:05:25.000
595643,1,Lead Generation,2024-07-22 15:09:56.000
595643,2,Qualified lead,2024-08-11 15:09:56.000
595643,4,Proposal/Quote Preparation,2024-09-08 15:09:56.000
595643,5,Negotiation,2024-09-30 15:09:56.000
596031,1,Lead Generation,2024-06-02 06:41:11.000
596031,3,Needs Assessment,2024-06-05 06:41:11.000
596031,5,Negotiation,2024-06-14 06:41:11.000
596696,1,Lead Generation,2024-02-19 19:15:45.000
596696,2,Qualified lead,2024-03-05 19:15:45.000
596696,3,Needs Assessment,2024-03-15 19:15:45.000
596832,1,Lead Generation,2024-09-22 06:30:07.000
596832,2,Qualified lead,2024-10-03 06:30:07.000
596832,4,Proposal/Quote Preparation,2024-10-12 06:30:07.000
596832,5,Negotiation,2024-11-05 06:30:07.000
596832,7,Implementation/Onboarding,2024-11-15 06:30:07.000
596832,9,Renewal/Expansion,2024-11-22 06:30:07.000
596958,1,Lead Generation,2024-07-12 02:15:22.000
596958,4,Proposal/Quote Preparation,2024-07-23 02:15:22.000
596958,8,Follow-up/Customer Success,2024-08-19 02:15:22.000
597926,1,Lead Generation,2024-07-19 14:33:38.000
597926,2,Qualified lead,2024-08-15 14:33:38.000
597926,5,Negotiation,2024-09-01 14:33:38.000
597926,7,Implementation/Onboarding,2024-09-14 14:33:38.000
597940,1,Lead Generation,2024-09-07 18:45:02.000
597940,2,Qualified lead,2024-09-15 18:45:02.000
597940,5,Negotiation,2024-09-19 18:45:02.000
597940,6,Closing,2024-10-15 18:45:02.000
599335,1,Lead Generation,2024-05-19 00:07:36.000
599335,2,Qualified lead,2024-06-03 00:07:36.000
599335,3,Needs Assessment,2024-06-25 00:07:36.000
599335,6,Closing,2024-06-29 00:07:36.000
599335,8,Follow-up/Customer Success,2024-07-16 00:07:36.000
599335,9,Renewal/Expansion,2024-07-31 00:07:36.000
599644,1,Lead Generation,2024-04-12 07:32:08.000
599644,2,Qualified lead,2024-05-09 07:32:08.000
599644,3,Needs Assessment,2024-05-18 07:32:08.000
599644,5,Negotiation,2024-05-21 07:32:08.000
599644,6,Closing,2024-06-08 07:32:08.000
599644,9,Renewal/Expansion,2024-06-20 07:32:08.000
599729,1,Lead Generation,2024-06-17 08:01:53.000
599729,3,Needs Assessment,2024-07-07 08:01:53.000
599729,4,Proposal/Quote Preparation,2024-08-04 08:01:53.000
599729,7,Implementation/Onboarding,2024-08-14 08:01:53.000
599729,8,Follow-up/Customer Success,2024-08-30 08:01:53.000
599729,9,Renewal/Expansion,2024-09-15 08:01:53.000
599868,1,Lead Generation,2024-09-07 05:37:26.000
599868,2,Qualified lead,2024-09-24 05:37:26.000
599868,3,Needs Assessment,2024-10-22 05:37:26.000
599868,4,Proposal/Quote Preparation,2024-11-11 05:37:26.000
599868,5,Negotiation,2024-11-19 05:37:26.000
599868,9,Renewal/Expansion,2024-12-08 05:37:26.000
599876,1,Lead Generation,2024-05-24 01:29:21.000
599876,2,Qualified lead,2024-06-09 01:29:21.000
599876,3,Needs Assessment,2024-06-28 01:29:21.000
599876,4,Proposal/Quote Preparation,2024-07-19 01:29:21.000
599876,6,Closing,2024-08-01 01:29:21.000
599894,1,Lead Generation,2024-06-20 22:49:31.000
599894,2,Qualified lead,2024-07-04 22:49:31.000
599894,3,Needs Assessment,2024-07-19 22:49:31.000
599894,7,Implementation/Onboarding,2024-08-04 22:49:31.000
600015,1,Lead Generation,2024-05-24 13:50:09.000
600015,3,Needs Assessment,2024-06-13 13:50:09.000
600015,4,Proposal/Quote Preparation,2024-06-30 13:50:09.000
600189,1,Lead Generation,2024-07-07 12:18:23.000
600189,2,Qualified lead,2024-07-09 12:18:23.000
600189,6,Closing,2024-07-16 12:18:23.000
601100,1,Lead Generation,2024-08-11 12:31:57.000
601100,2,Qualified lead,2024-09-06 12:31:57.000
601100,3,Needs Assessment,2024-09-18 12:31:57.000
601100,4,Proposal/Quote Preparation,2024-10-04 12:31:57.000
601100,9,Renewal/Expansion,2024-10-18 12:31:57.000
601932,1,Lead Generation,2024-11-03 12:02:08.000
601932,2,Qualified lead,2024-11-21 12:02:08.000
601932,9,Renewal/Expansion,2024-12-16 12:02:08.000
602158,1,Lead Generation,2024-08-20 23:19:02.000
602158,2,Qualified lead,2024-08-23 23:19:02.000
602498,1,Lead Generation,2024-09-17 08:21:09.000
602498,2,Qualified lead,2024-10-13 08:21:09.000
602498,3,Needs Assessment,2024-11-02 08:21:09.000
602498,4,Proposal/Quote Preparation,2024-11-09 08:21:09.000
602498,5,Negotiation,2024-12-04 08:21:09.000
602498,7,Implementation/Onboarding,2024-12-17 08:21:09.000
602519,1,Lead Generation,2024-11-06 12:18:31.000
602519,2,Qualified lead,2024-11-22 12:18:31.000
602519,3,Needs Assessment,2024-12-13 12:18:31.000
602519,4,Proposal/Quote Preparation,2025-01-06 12:18:31.000
602519,5,Negotiation,2025-01-15 12:18:31.000
602519,8,Follow-up/Customer Success,2025-01-24 12:18:31.000
603009,1,Lead Generation,2024-08-13 01:08:45.000
603009,2,Qualified lead,2024-09-09 01:08:45.000
603009,3,Needs Assessment,2024-10-08 01:08:45.000
603009,4,Proposal/Quote Preparation,2024-10-31 01:08:45.000
603347,1,Lead Generation,2024-09-19 18:01:57.000
603347,2,Qualified lead,2024-10-16 18:01:57.000
603347,3,Needs Assessment,2024-10-29 18:01:57.000
603347,4,Proposal/Quote Preparation,2024-10-31 18:01:57.000
603347,5,Negotiation,2024-11-08 18:01:57.000
603448,1,Lead Generation,2024-02-20 11:34:33.000
603448,2,Qualified lead,2024-02-26 11:34:33.000
603448,4,Proposal/Quote Preparation,2024-03-02 11:34:33.000
603448,5,Negotiation,2024-03-18 11:34:33.000
603448,9,Renewal/Expansion,2024-03-27 11:34:33.000
603513,1,Lead Generation,2024-09-10 03:06:25.000
603513,2,Qualified lead,2024-09-13 03:06:25.000
603513,3,Needs Assessment,2024-10-08 03:06:25.000
603513,5,Negotiation,2024-11-04 03:06:25.000
604037,1,Lead Generation,2024-01-28 05:13:29.000
604037,2,Qualified lead,2024-02-08 05:13:29.000
604037,4,Proposal/Quote Preparation,2024-03-03 05:13:29.000
605090,1,Lead Generation,2024-06-08 04:43:24.000
605090,2,Qualified lead,2024-06-26 04:43:24.000
605090,8,Follow-up/Customer Success,2024-06-30 04:43:24.000
605268,1,Lead Generation,2024-06-07 03:57:27.000
605268,5,Negotiation,2024-06-29 03:57:27.000
605460,1,Lead Generation,2024-02-22 09:42:50.000
605460,2,Qualified lead,2024-02-23 09:42:50.000
605460,3,Needs Assessment,2024-03-23 09:42:50.000
605460,4,Proposal/Quote Preparation,2024-04-03 09:42:50.000
605608,1,Lead Generation,2024-06-11 19:35:44.000
605608,3,Needs Assessment,2024-06-23 19:35:44.000
605608,4,Proposal/Quote Preparation,2024-07-02 19:35:44.000
605608,6,Closing,2024-07-19 19:35:44.000
605608,7,Implementation/Onboarding,2024-07-21 19:35:44.000
605608,8,Follow-up/Customer Success,2024-08-03 19:35:44.000
606250,1,Lead Generation,2024-05-25 09:12:54.000
606250,2,Qualified lead,2024-06-23 09:12:54.000
606250,3,Needs Assessment,2024-07-20 09:12:54.000
606250,4,Proposal/Quote Preparation,2024-08-19 09:12:54.000
606250,5,Negotiation,2024-08-26 09:12:54.000
606250,6,Closing,2024-08-28 09:12:54.000
606250,8,Follow-up/Customer Success,2024-08-31 09:12:54.000
606599,1,Lead Generation,2024-01-25 15:47:24.000
606599,6,Closing,2024-02-02 15:47:24.000
607472,1,Lead Generation,2024-07-24 01:19:26.000
607472,2,Qualified lead,2024-08-21 01:19:26.000
607472,4,Proposal/Quote Preparation,2024-09-18 01:19:26.000
607472,5,Negotiation,2024-10-07 01:19:26.000
608458,1,Lead Generation,2024-03-31 06:29:55.000
608458,2,Qualified lead,2024-04-29 06:29:55.000
608458,4,Proposal/Quote Preparation,2024-05-25 06:29:55.000
608458,5,Negotiation,2024-06-14 06:29:55.000
608458,7,Implementation/Onboarding,2024-07-09 06:29:55.000
608458,8,Follow-up/Customer Success,2024-08-02 06:29:55.000
608979,1,Lead Generation,2024-09-26 16:47:46.000
608979,2,Qualified lead,2024-10-05 16:47:46.000
608979,4,Proposal/Quote Preparation,2024-10-12 16:47:46.000
608979,5,Negotiation,2024-10-29 16:47:46.000
608979,6,Closing,2024-11-05 16:47:46.000
608979,7,Implementation/Onboarding,2024-11-20 16:47:46.000
609091,1,Lead Generation,2024-02-06 15:45:19.000
609091,2,Qualified lead,2024-02-23 15:45:19.000
609091,3,Needs Assessment,2024-03-13 15:45:19.000
609091,4,Proposal/Quote Preparation,2024-03-21 15:45:19.000
609091,5,Negotiation,2024-04-10 15:45:19.000
609091,6,Closing,2024-05-10 15:45:19.000
609773,1,Lead Generation,2024-05-27 02:49:45.000
609773,2,Qualified lead,2024-06-07 02:49:45.000
609773,3,Needs Assessment,2024-06-17 02:49:45.000
609773,6,Closing,2024-07-14 02:49:45.000
609773,9,Renewal/Expansion,2024-07-20 02:49:45.000
609849,1,Lead Generation,2024-04-06 18:28:44.000
609849,2,Qualified lead,2024-04-21 18:28:44.000
609849,3,Needs Assessment,2024-04-26 18:28:44.000
609849,4,Proposal/Quote Preparation,2024-05-02 18:28:44.000
609849,6,Closing,2024-05-28 18:28:44.000
610179,1,Lead Generation,2024-04-01 03:06:13.000
610179,2,Qualified lead,2024-04-19 03:06:13.000
610179,3,Needs Assessment,2024-04-25 03:06:13.000
610179,4,Proposal/Quote Preparation,2024-05-09 03:06:13.000
610179,5,Negotiation,2024-05-12 03:06:13.000
610179,6,Closing,2024-06-07 03:06:13.000
610708,1,Lead Generation,2024-05-08 22:44:41.000
610708,2,Qualified lead,2024-05-26 22:44:41.000
610708,3,Needs Assessment,2024-06-23 22:44:41.000
610708,8,Follow-up/Customer Success,2024-07-21 22:44:41.000
610708,9,Renewal/Expansion,2024-08-02 22:44:41.000
610944,1,Lead Generation,2024-09-22 21:02:41.000
610944,2,Qualified lead,2024-10-22 21:02:41.000
610944,3,Needs Assessment,2024-11-13 21:02:41.000
610944,4,Proposal/Quote Preparation,2024-12-05 21:02:41.000
610944,9,Renewal/Expansion,2025-01-03 21:02:41.000
611138,1,Lead Generation,2024-03-16 00:26:08.000
611138,2,Qualified lead,2024-04-10 00:26:08.000
611138,3,Needs Assessment,2024-04-15 00:26:08.000
611138,9,Renewal/Expansion,2024-04-17 00:26:08.000
611682,1,Lead Generation,2024-09-11 05:31:45.000
611682,2,Qualified lead,2024-09-21 05:31:45.000
611682,9,Renewal/Expansion,2024-09-22 05:31:45.000
612281,1,Lead Generation,2024-08-25 18:47:08.000
612281,2,Qualified lead,2024-09-02 18:47:08.000
612281,3,Needs Assessment,2024-10-01 18:47:08.000
612281,5,Negotiation,2024-10-14 18:47:08.000
612281,6,Closing,2024-10-29 18:47:08.000
612281,9,Renewal/Expansion,2024-11-17 18:47:08.000
612311,1,Lead Generation,2024-04-26 20:24:00.000
612311,2,Qualified lead,2024-05-11 20:24:00.000
612311,3,Needs Assessment,2024-06-02 20:24:00.000
612311,5,Negotiation,2024-06-16 20:24:00.000
612311,7,Implementation/Onboarding,2024-06-25 20:24:00.000
612962,1,Lead Generation,2024-05-10 23:18:59.000
612962,2,Qualified lead,2024-05-11 23:18:59.000
612962,3,Needs Assessment,2024-06-07 23:18:59.000
612962,7,Implementation/Onboarding,2024-06-28 23:18:59.000
613257,1,Lead Generation,2024-05-05 15:04:30.000
613257,3,Needs Assessment,2024-06-03 15:04:30.000
613257,6,Closing,2024-06-04 15:04:30.000
613257,8,Follow-up/Customer Success,2024-06-05 15:04:30.000
613614,1,Lead Generation,2024-09-01 23:00:13.000
613614,2,Qualified lead,2024-09-08 23:00:13.000
613614,3,Needs Assessment,2024-09-23 23:00:13.000
613714,1,Lead Generation,2024-09-04 20:24:18.000
613714,2,Qualified lead,2024-09-25 20:24:18.000
613714,3,Needs Assessment,2024-10-10 20:24:18.000
613714,4,Proposal/Quote Preparation,2024-10-14 20:24:18.000
613714,6,Closing,2024-11-13 20:24:18.000
613774,1,Lead Generation,2024-09-08 02:21:03.000
613774,2,Qualified lead,2024-09-13 02:21:03.000
613774,4,Proposal/Quote Preparation,2024-10-02 02:21:03.000
613774,5,Negotiation,2024-10-11 02:21:03.000
614139,1,Lead Generation,2024-09-15 05:55:21.000
614139,3,Needs Assessment,2024-09-25 05:55:21.000
614697,1,Lead Generation,2024-03-01 01:02:54.000
614697,2,Qualified lead,2024-03-03 01:02:54.000
614697,3,Needs Assessment,2024-03-06 01:02:54.000
614697,4,Proposal/Quote Preparation,2024-03-24 01:02:54.000
614966,1,Lead Generation,2024-07-07 20:19:42.000
614966,3,Needs Assessment,2024-07-08 20:19:42.000
615188,1,Lead Generation,2024-09-15 17:34:12.000
615188,2,Qualified lead,2024-10-15 17:34:12.000
615188,4,Proposal/Quote Preparation,2024-10-25 17:34:12.000
615188,7,Implementation/Onboarding,2024-11-21 17:34:12.000
616105,1,Lead Generation,2024-10-17 06:20:02.000
616105,2,Qualified lead,2024-10-27 06:20:02.000
616105,3,Needs Assessment,2024-11-08 06:20:02.000
616105,4,Proposal/Quote Preparation,2024-11-18 06:20:02.000
616105,5,Negotiation,2024-12-17 06:20:02.000
616105,9,Renewal/Expansion,2025-01-04 06:20:02.000
617708,1,Lead Generation,2024-03-14 03:09:50.000
617708,2,Qualified lead,2024-04-11 03:09:50.000
617708,4,Proposal/Quote Preparation,2024-04-19 03:09:50.000
617708,6,Closing,2024-04-28 03:09:50.000
617708,8,Follow-up/Customer Success,2024-05-14 03:09:50.000
618092,1,Lead Generation,2024-09-02 13:36:07.000
618092,2,Qualified lead,2024-09-18 13:36:07.000
618092,3,Needs Assessment,2024-10-09 13:36:07.000
618092,7,Implementation/Onboarding,2024-10-14 13:36:07.000
618092,8,Follow-up/Customer Success,2024-10-30 13:36:07.000
618098,1,Lead Generation,2024-01-19 18:54:23.000
618098,2,Qualified lead,2024-01-26 18:54:23.000
618098,3,Needs Assessment,2024-02-18 18:54:23.000
618098,6,Closing,2024-03-18 18:54:23.000
618480,1,Lead Generation,2024-07-05 16:00:36.000
618480,2,Qualified lead,2024-08-04 16:00:36.000
618480,3,Needs Assessment,2024-08-25 16:00:36.000
618480,4,Proposal/Quote Preparation,2024-09-10 16:00:36.000
618480,5,Negotiation,2024-09-19 16:00:36.000
620226,1,Lead Generation,2024-05-22 15:45:00.000
620226,2,Qualified lead,2024-05-31 15:45:00.000
620226,4,Proposal/Quote Preparation,2024-06-30 15:45:00.000
620226,7,Implementation/Onboarding,2024-07-05 15:45:00.000
621220,1,Lead Generation,2024-02-28 02:30:27.000
621220,2,Qualified lead,2024-03-17 02:30:27.000
621220,5,Negotiation,2024-04-15 02:30:27.000
621459,1,Lead Generation,2024-02-12 08:54:18.000
621459,2,Qualified lead,2024-03-09 08:54:18.000
621459,3,Needs Assessment,2024-03-21 08:54:18.000
621459,6,Closing,2024-04-17 08:54:18.000
621459,7,Implementation/Onboarding,2024-05-03 08:54:18.000
621952,1,Lead Generation,2024-03-14 12:04:38.000
621952,2,Qualified lead,2024-03-18 12:04:38.000
621952,4,Proposal/Quote Preparation,2024-03-30 12:04:38.000
621952,5,Negotiation,2024-04-27 12:04:38.000
621952,6,Closing,2024-05-05 12:04:38.000
621952,7,Implementation/Onboarding,2024-05-17 12:04:38.000
621952,9,Renewal/Expansion,2024-05-20 12:04:38.000
622243,1,Lead Generation,2024-03-23 07:52:14.000
